GLORIA_ID,Organization_ID,Dataset_ID,Sample_ID,LIMNADES_ID,LIMNADES_UID,SeaBASS_ID,Data_collection_purpose,Special_event_flag,Site_name,Country,Country_code,Latitude,Longitude,Date_Time_UTC,Water_body_type,Water_type,Elevation_asl,Wave_height,Wind_speed,Cloud_fraction,Depth,Platform,Distance_from_platform,Platform_length,Platform_height,Distance_to_shore,Landcover,Topography,Distance_to_river_discharge,Optical_stability_of_water,Rain_event_hour,Instrument_manufacturer,Instrument_model,Last_calibration,Measurement_method,Lt_nadir,Lt_relative_azimuth,Lsky_zenith,Lsky_relative_azimuth,Spectral_resolution,Number_of_radiometers,Field_of_view_Lt_radiometer,Field_of_view_Lu_radiometer,Skyglint_removal,Bias_removal_in_NIR,Self_shading_correction,Viewing_angle_correction,Additional_data_corrections,Availability_of_IOPs,Sample_depth,Water_collection_equipment,Chl_method,Phaeophytin_correction,TSS_method,aCDOM_method,Chla,Chla_plus_phaeo,TSS,aCDOM440,Turbidity,Secchi_depth,AOT,Comments
GID_4375,JAMSTEC,SiswantoE_JP_JAMSTEC,sb-4_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.705,131.4975,2010-09-15T04:24,3,2,NaN,,,NaN,27,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,2.26681,NaN,1.23145400593472,0.101334822303922,NaN,NaN,NaN,
GID_4376,JAMSTEC,SiswantoE_JP_JAMSTEC,sb-8_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.775,131.5375,2010-09-15T00:42,3,2,NaN,,,NaN,28,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.32447,NaN,0.614285714285712,0.0666007279411765,NaN,NaN,NaN,
GID_4377,JAMSTEC,SiswantoE_JP_JAMSTEC,s-1_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.73,131.7083333,2010-09-15T23:43,3,2,NaN,,,NaN,20,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,2.61184,NaN,1.02857142857143,0.0735577071078431,NaN,NaN,NaN,
GID_4378,JAMSTEC,SiswantoE_JP_JAMSTEC,s-3_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.74333333,131.865,2010-09-16T23:55,3,2,NaN,,,NaN,51,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,0.95718,NaN,0.542857142857141,0.0570368807189542,NaN,NaN,NaN,
GID_4379,JAMSTEC,SiswantoE_JP_JAMSTEC,s-7_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.61666667,131.8883333,2010-09-16T00:35,3,2,NaN,,,NaN,54,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,0.86072,NaN,0.422222222222222,0.0600435751633987,NaN,NaN,NaN,
GID_4380,JAMSTEC,SiswantoE_JP_JAMSTEC,s-8_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.61,131.8166667,2010-09-16T00:58,3,2,NaN,,,NaN,43,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.19833,NaN,0.471428571428575,0.0581055931372549,NaN,NaN,NaN,
GID_4381,JAMSTEC,SiswantoE_JP_JAMSTEC,s-11_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.47333333,131.7716667,2010-09-14T04:43,3,2,NaN,,,NaN,26,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,2.50054,NaN,1.01666666666667,0.0739250098039216,NaN,NaN,NaN,
GID_4382,JAMSTEC,SiswantoE_JP_JAMSTEC,s-13_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.48666667,131.9083333,2010-09-14T03:36,3,2,NaN,,,NaN,71,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,0.90153,NaN,0.588888888888888,0.0513949607843137,NaN,NaN,NaN,
GID_4383,JAMSTEC,SiswantoE_JP_JAMSTEC,s-15_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.42666667,131.9816667,2010-09-16T02:12,3,2,NaN,,,NaN,84,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.21688,NaN,0.712500000000001,0.0502746405228758,NaN,NaN,NaN,
GID_4384,JAMSTEC,SiswantoE_JP_JAMSTEC,s-20_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.33166667,131.78,2010-09-14T02:00,3,2,NaN,,,NaN,44,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.91065,NaN,0.7875,0.0730283235294118,NaN,NaN,NaN,
GID_4385,JAMSTEC,SiswantoE_JP_JAMSTEC,s-22_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.33166667,131.7083333,2010-09-14T00:53,3,2,NaN,,,NaN,34,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,2.21116,NaN,1.24,0.0790374117647059,NaN,NaN,NaN,
GID_4386,JAMSTEC,SiswantoE_JP_JAMSTEC,s-25_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.26833333,131.6033333,2010-09-13T05:28,3,2,NaN,,,NaN,56,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.14639,NaN,1.02,0.0680739705882353,NaN,NaN,NaN,
GID_4387,JAMSTEC,SiswantoE_JP_JAMSTEC,s-26_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.30666667,131.6016667,2010-09-14T00:20,3,2,NaN,,,NaN,53,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.42464,NaN,1.12,0.0757893431372549,NaN,NaN,NaN,
GID_4388,JAMSTEC,SiswantoE_JP_JAMSTEC,s-30_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.31166667,131.5316667,2010-09-14T23:18,3,2,NaN,,,NaN,57,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.18349,NaN,1.22,0.0672579215686274,NaN,NaN,NaN,
GID_4389,JAMSTEC,SiswantoE_JP_JAMSTEC,s-31_SIS,,,,1,NaN,"Seto-Inland Sea",Japan,JP,33.27333333,131.5366667,2010-09-13T05:49,3,2,NaN,,,NaN,73,1,,,NaN,,"1",3,,2,NaN,3,"RAMSES",Yearly,8,NaN,,NaN,,10,3,NaN,7,NaN,0,0,NaN,,1,0.5,"1",JAMSTEC Chl - FL,0,APHA 2540 D,NASA TM 2003-211621,1.39496,NaN,1.325,0.0583539558823529,NaN,NaN,NaN,
GID_4390,Creighton,SchallesJ_US_Creighton,NORTH-OFF2,,,,4,NaN,"Roatan Island Offshore",Honduras,HN,16.326,-86.591,2003-03-03T16:50,3,6,0,,,NaN,NaN,1,2.5,12.5,0.75,,"5",2,,3,NaN,6,"USB2000",2002-03-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,0.031,1.157,0.0174,NaN,NaN,NaN,
GID_4391,Creighton,SchallesJ_US_Creighton,NORTH-OFF1,,,,4,NaN,"Roatan Island Offshore",Honduras,HN,16.323,-86.584,2003-03-03T16:10,3,6,0,,,NaN,NaN,1,2.5,12.5,0.75,,"5",3,,3,NaN,6,"USB2000",2002-03-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,0.042,2.53,0.0348,NaN,NaN,NaN,
GID_4392,Creighton,SchallesJ_US_Creighton,SOUTH-OFF,,,,4,NaN,"Roatan Island Offshore",Honduras,HN,16.268,-86.582,2003-03-06T16:30,3,5,0,,,NaN,NaN,1,2.5,12.5,0.75,,"5",2,,3,NaN,6,"USB2000",2002-03-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,0.05,1.467,0.029,NaN,NaN,NaN,
GID_4393,Creighton,SchallesJ_US_Creighton,MAN-O-WAR,,,,4,NaN,"Roatan Island Offshore",Honduras,HN,16.354,-86.523,2003-03-04T15:45,3,5,0,,,NaN,NaN,1,2.5,12.5,0.75,,"5",2,,3,NaN,6,"USB2000",2002-03-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,0.604,4.091,0.0841,NaN,NaN,NaN,
GID_4394,NOAA ECSC,SchallesJ_US_Creighton,CLT3,,,,3,NaN,"Charlotte Harbor, FL",United States of America (the),US,26.716131,-82.240358,2011-07-07T15:55,2,1,0,,,NaN,4.14528,1,2,5.5,1,,"9",1,,1,NaN,6,"USB2000",2010-02-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,7.01347305389222,11.4874651810585,0.56,NaN,2.07264,NaN,
GID_4395,NOAA ECSC,SchallesJ_US_Creighton,DEB13A,,,,4,NaN,"Delaware Bay, DE",United States of America (the),US,39.0573833333333,-75.3766,2004-07-21T15:22,2,2,0,,,NaN,3.048,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,19.4,14.4,0.5,NaN,1,NaN,
GID_4396,NOAA ECSC,SchallesJ_US_Creighton,DEB11,,,,4,NaN,"Delaware Bay, DE",United States of America (the),US,39.06155,-75.3844666666667,2004-07-21T16:10,2,2,0,,,NaN,2.52984,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,20.8,14.3,0.6,NaN,1,NaN,
GID_4397,NOAA ECSC,SchallesJ_US_Creighton,DEB10,,,,4,NaN,"Delaware Bay, DE",United States of America (the),US,39.0684333333333,-75.3904833333333,2004-07-21T16:35,2,2,0,,,NaN,2.19456,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,22,11.5,0.6,NaN,0.8,NaN,
GID_4398,NOAA ECSC,SchallesJ_US_Creighton,DEB9,,,,4,NaN,"Delaware Bay, DE",United States of America (the),US,39.0779166666667,-75.39485,2004-07-21T17:03,2,1,0,,,NaN,2.19456,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,12.3,11.9,0.6,NaN,1.31,NaN,
GID_4399,NOAA ECSC,SchallesJ_US_Creighton,DEB13B,,,,4,NaN,"Murderkill River, DE",United States of America (the),US,39.05255,-75.3981833333333,2004-07-21T19:32,4,2,0,,,NaN,6.33984,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,33.2,21.8,0.6,NaN,0.7,NaN,
GID_4400,NOAA ECSC,SchallesJ_US_Creighton,DEB17A,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.0664666666667,-75.4044166666667,2004-07-22T14:01,4,2,1,,,NaN,5.27304,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,10,15.7,1,NaN,0.55,NaN,
GID_4401,NOAA ECSC,SchallesJ_US_Creighton,DEB2,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.0724666666667,-75.4092666666667,2004-07-22T14:30,4,1,1,,,NaN,3.07848,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,13.5,20.6,1.2,NaN,0.76,NaN,
GID_4402,NOAA ECSC,SchallesJ_US_Creighton,FRB14,,,,4,NaN,"Murderkill River, DE",United States of America (the),US,39.0331666666667,-75.4099833333333,2004-07-21T19:03,4,2,0,,,NaN,6.33984,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,15.1,25.3,0.8,NaN,0.8,NaN,
GID_4403,NOAA ECSC,SchallesJ_US_Creighton,DEB3,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.0702,-75.4187833333333,2004-07-22T14:55,4,1,1,,,NaN,4.38912,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,17.9,19,1.2,NaN,0.9,NaN,
GID_4404,NOAA ECSC,SchallesJ_US_Creighton,DEB15,,,,4,NaN,"Murderkill River, DE",United States of America (the),US,39.01555,-75.4348166666667,2004-07-21T18:40,4,2,0,,,NaN,3.71856,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,8.3,25.9,1,NaN,0.75,NaN,
GID_4405,NOAA ECSC,SchallesJ_US_Creighton,DEB4,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.0774333333333,-75.4394833333333,2004-07-22T15:15,4,1,1,,,NaN,3.87096,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,15.4,25.7,1.2,NaN,0.67,NaN,
GID_4406,NOAA ECSC,SchallesJ_US_Creighton,DEB16,,,,4,NaN,"Murderkill River, DE",United States of America (the),US,39.0118,-75.4551166666667,2004-07-21T18:13,4,2,0,,,NaN,4.20624,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,11.8,32.7,1.3,NaN,0.4,NaN,
GID_4407,NOAA ECSC,SchallesJ_US_Creighton,DEB5,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.085,-75.4607,2004-07-22T15:35,4,1,1,,,NaN,1.64592,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,18.9,68.9,1.3,NaN,0.3,NaN,
GID_4408,NOAA ECSC,SchallesJ_US_Creighton,DEB6,,,,4,NaN,"St. Jones River, DE",United States of America (the),US,39.1041333333333,-75.4734666666667,2004-07-22T16:15,4,1,1,,,NaN,3.38328,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,33.3,50.9,1.8,NaN,0.5,NaN,
GID_4409,NOAA ECSC,SchallesJ_US_Creighton,DEB7,,,,4,1,"St. Jones River, DE",United States of America (the),US,39.1148833333333,-75.4989,2004-07-22T16:35,4,2,1,,,NaN,3.2004,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,96.2,91,1.7,NaN,0.26,NaN,
GID_4410,NOAA ECSC,SchallesJ_US_Creighton,DEB8,,,,4,1,"St. Jones River, DE",United States of America (the),US,39.14585,-75.5121166666667,2004-07-22T17:08,4,2,1,,,NaN,1.49352,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,118.9,26,2,NaN,0.6,NaN,
GID_4411,NOAA ECSC,SchallesJ_US_Creighton,DEB20,,,,4,NaN,"Moore's Lake, DE",United States of America (the),US,39.1278,-75.5215166666667,2004-07-23T14:57,1,2,2,,,NaN,1.524,1,1.5,4,0.5,,"4",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,53.6,3.6,0.9,NaN,0.84,NaN,
GID_4414,NOAA ECSC,SchallesJ_US_Creighton,DEB26B,,,,4,NaN,"Fork Branch, DE",United States of America (the),US,39.18335,-75.5476,2004-07-23T18:32,1,2,6,,,NaN,NaN,2,1.5,4,0.5,,"4",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,15.4,4,3,NaN,NaN,NaN,
GID_4415,NOAA ECSC,SchallesJ_US_Creighton,DEB21,,,,4,NaN,"Derby Pond, DE",United States of America (the),US,39.0857,-75.5599166666667,2004-07-23T16:00,1,2,10,,,NaN,1.8,1,1.5,4,0.5,,"4",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,67.6,5.4,1,NaN,NaN,NaN,
GID_4416,NOAA ECSC,SchallesJ_US_Creighton,SEB29,,,,4,1,"Blackbird Creek, DE",United States of America (the),US,39.404981,-75.599422,2004-07-24T15:10,1,1,0,,,NaN,NaN,2,3.5,,2.5,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,72.4,82.3,2.7,NaN,0.17,NaN,From a low bridge
GID_4417,NOAA ECSC,SchallesJ_US_Creighton,DEB30,,,,4,NaN,"Blackbird Creek, DE",United States of America (the),US,39.431019,-75.599422,2004-07-24T16:30,2,1,0,,,NaN,NaN,2,3.5,,2.5,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,20.8,89.3,1.4,NaN,0.27,NaN,From a low bridge
GID_4418,NOAA ECSC,SchallesJ_US_Creighton,DEB28,,,,4,1,"Blackbird Creek, DE",United States of America (the),US,39.392658,-75.620588,2004-07-24T14:23,1,2,0,,,NaN,NaN,2,3.5,,2.5,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,490.1,56.5,1.7,NaN,0.34,NaN,From a low bridge
GID_4419,NOAA ECSC,SchallesJ_US_Creighton,DEB27,,,,4,NaN,"Blackbird Creek, DE",United States of America (the),US,39.3867666666667,-75.63675,2004-07-24T13:40,1,2,0,,,NaN,NaN,2,3.5,,2.5,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,69.2,53.6,3,NaN,0.33,NaN,From a low bridge
GID_4420,NOAA ECSC,SchallesJ_US_Creighton,CB39,,,,4,NaN,"Monie Bay, MD",United States of America (the),US,38.22903,-75.82107,2005-07-18T18:42,2,2,0,,,NaN,1.79832,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,16.1,27.4,2,NaN,0.57,NaN,
GID_4421,NOAA ECSC,SchallesJ_US_Creighton,CB40,,,,4,NaN,"Monie Bay, MD",United States of America (the),US,38.21215,-75.82685,2005-07-18T18:18,2,2,0,,,NaN,3.44424,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,17.8,23.6,2.5,NaN,0.58,NaN,
GID_4422,NOAA ECSC,SchallesJ_US_Creighton,CB43,,,,4,NaN,"Wicomico River, MD",United States of America (the),US,38.25637,-75.83367,2005-07-18T15:00,4,2,0,,,NaN,6.43128,1,2,5.5,1,,"4",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,35.2,20.7,1.5,NaN,0.44,NaN,
GID_4423,NOAA ECSC,SchallesJ_US_Creighton,CB41,,,,4,NaN,"Monie Bay, MD",United States of America (the),US,38.22167,-75.83956,2005-07-18T17:45,2,1,0,,,NaN,1.92024,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,15.9,14.3,1.4,NaN,0.67,NaN,
GID_4429,NOAA ECSC,SchallesJ_US_Creighton,CB37,,,,4,1,"Otter Point Creek, MD",United States of America (the),US,39.44569,-76.2439,2005-07-16T20:29,2,2,0,,,NaN,1.9812,1,2,5.5,1,,"10",3,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,70.9,16.3,0.8,NaN,0.49,NaN,
GID_4430,NOAA ECSC,SchallesJ_US_Creighton,CB34,,,,4,1,"Bush River, MD",United States of America (the),US,39.42079,-76.2465,2005-07-16T16:49,4,2,0,,,NaN,2.07264,1,2,5.5,1,,"4",2,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,1,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,65.4,10.7,0.7,NaN,0.56,NaN,
GID_4431,NOAA ECSC,SchallesJ_US_Creighton,CB35,,,,4,NaN,"Bush River, MD",United States of America (the),US,39.3504,-76.24969,2005-07-16T15:57,4,2,0,,,NaN,3.5052,1,2,5.5,1,,"4",2,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,1,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,16,7,0.4,NaN,0.85,NaN,
GID_4432,NOAA ECSC,SchallesJ_US_Creighton,CB38,,,,4,NaN,"Bush River, MD",United States of America (the),US,39.38428,-76.26059,2005-07-16T16:23,4,2,0,,,NaN,3.6576,1,2,5.5,1,,"4",2,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,1,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,33,7.7,0.5,NaN,0.71,NaN,
GID_4433,NOAA ECSC,SchallesJ_US_Creighton,CB33,,,,4,1,"Bush River, MD",United States of America (the),US,39.44586,-76.26957,2005-07-16T20:07,4,2,0,,,NaN,1.40208,1,2,5.5,1,,"4",2,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,1,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,77.4,20.6,1.1,NaN,0.38,NaN,
GID_4434,NOAA ECSC,SchallesJ_US_Creighton,CB36,,,,4,1,"Bush River, MD",United States of America (the),US,39.44514,-76.27518,2005-07-16T19:46,4,2,0,,,NaN,0.94488,1,2,5.5,1,,"4",2,,1,NaN,6,"USB2000",2004-04-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,1,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,40.9,22,1,NaN,0.44,NaN,
GID_4435,NOAA ECSC,SchallesJ_US_Creighton,JAM7,,,,3,NaN,"Lafayette River, VA",United States of America (the),US,36.8880415,-76.2766935,2011-08-12T18:20,4,1,0,,,NaN,2.77368,1,2,5.5,1,,"1",1,,1,NaN,6,"USB2000",2010-02-15,3,NaN,,NaN,,1.39,2,NaN,23.5,0,0,0,0,,0,0.15,"1",APHA 10200 H,0,Creighton TSS,Creighton CDOM,NaN,40.2580970625798,80.0322580645162,0.71,NaN,0.36576,NaN,
